Key,english
ammoEft76251NATODesc,"7.62×51 Ball Ammo.\nHeavy-hitting standard ammo with solid damage and penetration. Ineffective against armored zombies.\n\nStacksize: 200\nCan penetrate a block of up to 750 hitpoints."
ammoEft76251NATOAP,"7.62×51mm - M993"
ammoEft76251NATOAPDesc,"7.62×51 Armor Piercing Ammo.\nHigh penetration," making quick work of armored zombies at the cost of some raw damage.\n\nStacksize: 200\nCan penetrate a block of up to 1500 hitpoints."
ammoEft76251NATOHP,"7.62×51mm - Ultra Nosler"
ammoEft76251NATOHPDesc,"7.62×51 Hollow Point Ammo\nDevastating damage on soft targets but poor armor penetration.\n\nStacksize: 200"
ammoEft76254R,"7.62×54R - FMJ"
ammoEft76254RDesc,"7.62×54R Ball Ammo.\nHeavy-hitting standard ammo with solid damage and penetration. Ineffective against armored zombies.\n\nStacksize: 200\nCan penetrate a block of up to 750 hitpoints."
ammoEft76254RAP,"7.62×54R - BS"
ammoEft76254RAPDesc,"7.62×54R Armor Piercing Ammo.\nHigh penetration," making quick work of armored zombies at the cost of some raw damage.\n\nStacksize: 200\nCan penetrate a block of up to 1500 hitpoints."
ammoEft76254RHP,"7.62×54R - HP BT"
ammoEft76254RHPDesc,"7.62×54R Hollow Point Ammo\nDevastating damage on soft targets but poor armor penetration.\n\nStacksize: 200"
ammoEft12755PS12,"12.7×55mm - PS12"
ammoEft12755PS12Desc,"12.7×55 Ball Ammo.\nHeavy-hitting standard ammo with solid damage and penetration. Ineffective against armored zombies.\n\nStacksize: 100\nCan penetrate a block of up to 1500 hitpoints."
ammoEft12755PS12A,"12.7×55mm - PS12A"
ammoEft12755PS12ADesc,"12.7×55 Hollow Point Ammo\nDevastating damage on soft targets but poor armor penetration.\n\nStacksize: 100"
ammoEft12755PS12B,"12.7×55mm - PS12B"
ammoEft12755PS12BDesc,"12.7×55 Armor Piercing Ammo.\nHigh penetration," making quick work of armored zombies at the cost of some raw damage.\n\nStacksize: 100\nCan penetrate a block of up to 2500 hitpoints."
ammoEft338,".338 LM - FMJ"
ammoEft338Desc,".338 Lapua Magnum Ball Ammo.\nHeavy-hitting standard ammo with solid damage and penetration. Ineffective against armored zombies.\n\nStacksize: 100\nCan penetrate a block of up to 1500 hitpoints."
ammoEft338AP,".338 LM - AP"
ammoEft338APDesc,".338 Lapua Magnum Armor Piercing Ammo.\nHigh penetration," making quick work of armored zombies at the cost of some raw damage.\n\nStacksize: 100\nCan penetrate a block of up to 2500 hitpoints."
ammoEft338HP,".338 LM - TAC-X"
ammoEft338HPDesc,".338 Lapua Magnum Hollow Point Ammo\nDevastating damage on soft targets but poor armor penetration.\n\nStacksize: 100"
ammoEft76225mmTokarev,"7.62×25mm - Pst gzh"
ammoEft76225mmTokarevDesc,"7.62×25 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 450\nCan penetrate a block of up to 750 hitpoints."
ammoEft918mmPM,"9×18mm PM Ammo"
ammoEft918mmPMDesc,"9×18 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 500\nCan penetrate a block of up to 750 hitpoints."
ammoEft919mm,"9×19mm - Pst gzh"
ammoEft919mmDesc,"9×19 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 400\nCan penetrate a block of up to 750 hitpoints."
ammoEft919mmAP,"9×19mm - AP 6.3"
ammoEft919mmAPDesc,"9×19 Armor Piercing Ammo.\nDecent penetration for breaking through low to mid-level armor," but lower base damage.\n\nStacksize: 400\nCan penetrate a block of up to 1500 hitpoints."
ammoEft919mmHP,"9×19mm - RIP"
ammoEft919mmHPDesc,"9×19 RIP Ammo\nHigh damage against unarmored targets but struggles with armor.\n\nStacksize: 400"
ammoEft921mm,"9×21mm - PS"
ammoEft921mmDesc,"9×21 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 350\nCan penetrate a block of up to 750 hitpoints."
ammoEft921mmAP,"9×21mm - 7N42"
ammoEft921mmAPDesc,"9×21 Armor Piercing Ammo.\nDecent penetration for breaking through low to mid-level armor," but lower base damage.\n\nStacksize: 350\nCan penetrate a block of up to 1500 hitpoints."
ammoEft921mmHP,"9×21mm - PE"
ammoEft921mmHPDesc,"9×21 Hollow Point Ammo\nHigh damage against unarmored targets but struggles with armor.\n\nStacksize: 350"
ammoEft45ACP,".45 ACP - FMJ"
ammoEft45ACPDesc,".45ACP Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 350\nCan penetrate a block of up to 750 hitpoints."
ammoEft45ACPAP,".45 ACP - AP 6.3"
ammoEft45ACPAPDesc,".45ACP Armor Piercing Ammo.\nDecent penetration for breaking through low to mid-level armor," but lower base damage.\n\nStacksize: 350\nCan penetrate a block of up to 1500 hitpoints."
ammoEft45ACPRIP,".45 ACP - RIP"
ammoEft45ACPRIPDesc,".45ACP RIP Ammo\nHigh damage against unarmored targets but struggles with armor.\n\nStacksize: 350"
ammoEft4630mmHK,"4.6×30mm - FMJ SX"
ammoEft4630mmHKDesc,"4.6×30 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 550\nCan penetrate a block of up to 750 hitpoints."
ammoEft4630mmHKAP,"4.6×30mm - AP SX"
ammoEft4630mmHKAPDesc,"4.6×30 Armor Piercing Ammo.\nDecent penetration for breaking through low to mid-level armor," but lower base damage.\n\nStacksize: 550\nCan penetrate a block of up to 1500 hitpoints."
ammoEft4630mmHKHP,"4.6×30mm - Action SX"
ammoEft4630mmHKHPDesc,"4.6×30 Hollow Point Ammo\nHigh damage against unarmored targets but struggles with armor.\n\nStacksize: 550"
ammoEft5728FN,"FN 5.7×28mm - SB193"
ammoEft5728FNDesc,"5.7×28 Ball Ammo.\nLight ammo with average performance. Decent damage and penetration for its size. Ineffective against armored zombies.\n\nStacksize: 550\nCan penetrate a block of up to 750 hitpoints."
ammoEft5728FNAP,"FN 5.7×28mm - SS190"
ammoEft5728FNAPDesc,"5.7×28 Armor Piercing Ammo.\nDecent penetration for breaking through low to mid-level armor," but lower base damage.\n\nStacksize: 550\nCan penetrate a block of up to 1500 hitpoints."
ammoEft5728FNHP,"FN 5.7×28mm - R37.F"
ammoEft5728FNHPDesc,"5.7×28 Hollow Point Ammo\nHigh damage against unarmored targets but struggles with armor.\n\nStacksize: 550"
ammoEft50ae,".50 AE - FMJ"
ammoEft50aeDesc,".50 Action Express Ball Ammo.\nHeavy-hitting standard ammo with solid damage and penetration. Ineffective against armored zombies.\n\nStacksize: 100\nCan penetrate a block of up to 750 hitpoints."
ammoEft50aeHP,".50 AE - JHP"
ammoEft50aeHPDesc,".50 Action Express Hollow Point Ammo\nDevastating damage on soft targets but poor armor penetration.\n\nStacksize: 100"
ammoEft7mmShotgun,"12/70 7mm Buckshot"
ammoEft7mmShotgunDesc,"12/70 7mm Buckshot.\nDoes extremely high damage against all soft targets," but is almost useless against armored zombies," is very inaccurate and quickly looses damage over distance.\n\nStacksize: 150"
ammoEftFlechetteShotgun,"12/70 Flechette"
ammoEftFlechetteShotgunDesc,"12/70 Flechette\nIs very effective against armored zombies," but has less range and penetration than AP-20 Slugs.\n\nStacksize: 150"
ammoEftAP20Slug,"12/70 AP-20 Slug"
ammoEftAP20SlugDesc,"12/70 'AP-20' Slug.\nIs very effective against armored zombies. It's more accurate and has a higher maximum range.\n\nStacksize: 150\nCan penetrate a block of up to 1500 hitpoints."
ammoEftShrapnel25Shotgun,"23×75mm Shrapnel-25 Buckshot "
ammoEftShrapnel25ShotgunDesc,"23×75 'Shrap 25'.\nDoes extremely high damage against all soft targets," but is almost useless against armored zombies," is very inaccurate and quickly looses damage over distance.\n\nStacksize: 150"
ammoEftBarricadeSlug,"23×75mm 'Barrikada' Slug"
ammoEftBarricadeSlugDesc,"23×75 'Barrikada'.\nIs very effective against armored zombies. It's more accurate and has a higher maximum range.\n\nStacksize: 150\nCan penetrate a block of up to 1500 hitpoints."
ammoEft9x39SP5,"9x39mm - SP5"
ammoEft9x39SP5Desc,"9x39mm - SP5 Ammo.\nDoes medium damage against all targets and is considerably effective against armored zombies.\n\nStacksize: 250\nCan penetrate a block of up to 500 hitpoints."
ammoEft9x39BP,"9x39mm - BP"
ammoEft9x39BPDesc,"9x39mm - BP Armor Piercing Ammo.\nDoes lower damage against all targets than ball ammo," but is three times more effective against armored zombies. It also penetrates more enemies and is very useful in hordes. Is also is a bit more accurate and has a higher maximum range.\n\nStacksize: 250\nCan penetrate a block of up to 1000 hitpoints."
ammoEft50AEHawkJSP,".50AE - Hawk JSP"
ammoEft50AEHawkJSPDesc,".50 Action Express Ball Ammo.\nDoes medium damage against all targets," but is ineffective against armored zombies.\n\nStacksize: 100\nCan penetrate a block of up to 1500 hitpoints."
ammoEft50AEJHP,".50AE - JHP"
ammoEft50AEJHPDesc,".50 Action Express Hollow Point Ammo\nDoes very high damage against soft targets," but is almost useless against armored zombies.\n\nStacksize: 100"

ammoEft50BMGSlap,".50SL BMG AP Ammo"
ammoEft50BMGSlapDesc,"
ammoEft50BMGHP,".50 BMG HP Ammo"
ammoEft50BMGHPDesc,"

ammoEft4046381,"40×46mm M381 (HE) Grenade"
ammoEft4046381Desc,"M381 high-explosive grenade used in various 40mm grenade launchers."
ammoEft4046576,"40×46mm M576 MPB"
ammoEft4046576Desc,"M576 Multi-projectile Buckshot is a 40mm round. Used for emergency situations where a grenadier is forced to engage in CQB. Deals insane damage against soft targets and can quickly degrade heavily armored units. "
ammoEft4053vog25,"40×53mm VOG-25 Grenade"
ammoEft4053vog25Desc,"VOG-25 Grenade used in GP-25 under barrel grenade launcher attached to standard AK variants."
ammoEft9340pg7vl,"[FFD700]PG-7VL Warhead[-]"
ammoEft9340pg7vlDesc,"PG-7VL Warhead used in the RPG-7 rocket launcher"
ammoEftshg725,"[FFD700]SHG-725 Warhead[-]"
ammoEftshg725Desc,"SHG-725 Warhead Used in the RPG-26 Rocket Launcher"
GrenadeImpactRGN,"RGN hand grenade"
GrenadeImpactRGNDesc,"Ruchnaya Granata Nastupatel'naya or 'Offensive Hand Grenade' is an offensive anti-personnel fragmentation hand grenade of impact action."
GrenadeM67,"M67 Delayed hand grenade"
GrenadeM67Desc,"M67 Fragmentation Hand Grenade is an American hand grenade," designed for antipersonnel combat purposes and adopted in 1969 by the army of the United States."

bundleGrenadebox,"Grenade Box"
bundleGrenadeboxDesc,"A reinforced grenade box containing explosive surprises. Handle with care! or drop it.. what can go wrong"
bundleAmmoBoxT1Ammo,"Ammo Box"
bundleAmmoBoxT1AmmoDesc,"Ammo boxes contain small amounts of ammunition."
bundleAmmoBoxT2Ammo,"Ammo Box"
bundleAmmoBoxT2AmmoDesc,"Ammo boxes contain medium amounts of ammunition."
bundleAmmoBoxT3Ammo,"Ammo Box"
bundleAmmoBoxT3AmmoDesc,"Ammo boxes contain large amounts of ammunition."

resourcePrinterPaper,"Printer Paper"
resourcePrinterPaperDesc,"Printer paper can be scrapped to get important resources."
resourceToiletPaper,"Toilet Paper"
resourceToiletPaperDesc,"Toilet paper can be scrapped to get important resources."
resourceClassicMatches,"Matches"
resourceClassicMatchesDesc,"Matches can be crafted to makeshift gunpowder. Is useful for making pipe bombs with the gunpowder or making sulfuric acid."
resourceBottleOfHydrogenPeroxide,"Bottle Of Hydrogen Peroxide"
resourceBottleOfHydrogenPeroxideDesc,"Hydrogen peroxide can be used to make water drinkable and is useful in many other ways."

resource_item_other_powder,"Gunpowder 'Kite'"
resource_item_other_powderDesc,"A crucial component in the production of various types of small-caliber ammunition," essential for ensuring proper performance and consistency.\nCrafted in lots of [D3CE1D]8[-]."
resource_item_other_powder_green,"Gunpowder 'Eagle'"
resource_item_other_powder_greenDesc,"A crucial component in the production of various types of medium-caliber ammunition," essential for ensuring proper performance and consistency.\nCrafted in lots of [D3CE1D]8[-]."
resource_item_other_powder_red,"Gunpowder 'Hawk'"
resource_item_other_powder_redDesc,"A crucial component in the production of various types of high-caliber ammunition," essential for ensuring proper performance and consistency.\nCrafted in lots of [D3CE1D]8[-]."
resourceOxBleach,"Ox Bleach"
resourceOxBleachDesc,"Bleach can be used to disinfect water. It is a useful ingredient in chemical crafting."
resourceCanisterWithPurifiedWater,"Canister With Purified Water"
resourceCanisterWithPurifiedWaterDesc,"This canister contains a lot of valuable water. It can be used in chemical crafting too."
resourceCellulosePowder,"Cellulose Powder"
resourceCellulosePowderDesc,"Cellulose powder constitutes one-eighth of the total composition in the production of nitrocellulose powder.\nCrafted in lots of [D3CE1D]8[-]."
resourceNitricAcid,"HNO₃ (~68%)"
resourceNitricAcidDesc,"Nitric Acid constitutes three-eighth of the total composition in the production of nitrocellulose powder."
resourceSulfuricAcid,"H₂SO₄ (~98%)"
resourceSulfuricAcidDesc,"Sulfuric Acid constitutes four-eighth of the total composition in the production of nitrocellulose powder."
resourceLowCaliberCasing,"Bullet Cartridge (Low Caliber)"
resourceLowCaliberCasingDesc,"Small-caliber casings are a crucial component in the production of various types of ammunition."
resourceMedCaliberCasing,"Bullet Cartridge (Medium Caliber)"
resourceMedCaliberCasingDesc,"Medium-caliber casings are a crucial component in the production of various types of ammunition."
resourceHighCaliberCasing,"Bullet Cartridge (Large Caliber)"
resourceHighCaliberCasingDesc,"Large-caliber casings are a crucial component in the production of various types of ammunition."
resourceLowCaliberBulletTip,"Bullet Tip (Low Caliber)"
resourceLowCaliberBulletTipDesc,"Small-caliber bullet tips are a crucial component in the production of various types of ammunition."
resourceMedCaliberBulletTip,"Bullet Tip (Medium Caliber)"
resourceMedCaliberBulletTipDesc,"Medium-caliber bullet tips are a crucial component in the production of various types of ammunition."
resourceHighCaliberBulletTip,"Bullet Tip (Large Caliber)"
resourceHighCaliberBulletTipDesc,"Large-caliber bullet tips are a crucial component in the production of various types of ammunition."
resourceEmptyShotgunShell,"Empty Shotgun Shell"
resourceEmptyShotgunShellDesc,"Shotgun shells are crucial in the production of any kind of shotgun ammunition."
resourceOFZ30x165mmShell,"30×165mm Shell"
resourceOFZ30x165mmShellDesc,"A big round. A useful ingredient in crafting explosives," disassembly to gain bullet crafting materials," or maybe someone buys it for some money."
resourceTP200TNTBrick,"TP200 TNT Brick"
resourceTP200TNTBrickDesc,"A useful ingredient in crafting explosives."
resourceUZRGMGrenadeFuze,"Grenade Fuse"
resourceUZRGMGrenadeFuzeDesc,"Can be used for grenades."

resourceDisposableSyringe,"Disposable Syringe"
resourceDisposableSyringeDesc,"You wouldn't want to use it," but it is how it is."
resourcePileOfMeds,"Pile Of Meds"
resourcePileOfMedsDesc,"Useful for crafting medicals."
resourceSalineSolution,"Saline Solution (NaCi)"
resourceSalineSolutionDesc,"Useful for crafting a various spectrum of medical useables."
medicalInjectorAdrenaline,"Adrenaline Injector"
medicalInjectorAdrenalineDesc,"Ideal for situations," where quick movement is essential.\n\nCompatibility: [D3CE1D]Perftoran[-] or [D3CE1D]Morphine[-].\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorMorphine,"Morphine Injector"
medicalInjectorMorphineDesc,"Ideal for situations," where your health is critical. The strong painkillers reduce incomming damage and allow you to fight through injuries.\n\nCompatibility: [D3CE1D]Adrenaline[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorPerfortran,"Perfotoran Injector"
medicalInjectorPerfortranDesc,"Prevents bleedings. Your maximum health is decreased temporarily," but your health regeneration is significantly boosted.\n\nCompatibility: [D3CE1D]Adrenaline[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorPropitalRegenerativeStim,"Propital Regenerative Injector"
medicalInjectorPropitalRegenerativeStimDesc,"Increases your maximum health and accelerates health regeneration over time.\n\nCompatibility: [D3CE1D]Trimadol[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorSJ12,"Trimadol Stimulant Injector"
medicalInjectorSJ12Desc,"Ideal for situations," where physical strenght and stamina are crucial. Strong painkiller," that allow you to sustain heavy physical activities.\n\nCompatibility: [D3CE1D]Propital[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjector2A2,"2A2-(b-TG) Stimulant Injector"
medicalInjector2A2Desc,"Ideal for situations," where you need absolute recoil control and enhanced gun-handling abilities.\n\nCompatibility: Anything besides [D3CE1D]Adrenaline[-] is deadly.\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."

resourceCanOfWhiteSalt,"Can Of White Salt"
resourceCanOfWhiteSaltDesc,"Salt has been used for hundreds of years. Can be useful for food and crafting chemical items."
resourceSmokedChimneyDrainCleaner,"Drain Cleaner"
resourceSmokedChimneyDrainCleanerDesc,"It is a useful ingredient for crafting chemicals."

buffTooltipTrip1,"[FF4F33]Oh Shit.. What's Going On..[-]"
buffTooltipTrip2,"[FF4F33]Fuck.. Shit.. Shit..[-]"
medicalInjectorMULE,"M.U.L.E. Injector"
medicalInjectorMULEDesc,"Is used to expant the body's abilities before long marches.\n\nCompatibility: No known cross-reactions with other active ingredients.\n\nCrafted in lots of [D3CE1D]1[-]"

medicalIFAK,"IFAK"
medicalIFAKDesc,"Individual first aid kit. Can heal your wounds," but can't heal your soul."
medicalSalewa,"Salewa"
medicalSalewaDesc,"A first aid kit containing various types of helpful medicals."
medicalCMS,"CMS Surgical Kit"
medicalCMSDesc,"Compact surgical kid," perfectly suited to gain lost health due to death penalty."
medicalSurv12,"[BB00FF]Surv12 Field Surgical Kit[-]"
medicalSurv12Desc,"Advanced surgical kid with high quality tools to gain back great amounts of lost health from death penalty."

bundleEftResourceNitricAcid,"HNO3 (1950)"
bundleEftResourceNitricAcid_2,"HNO3 (780)"
bundleEftResourceSulfuricAcid,"H2SO4 (10000)"
bundleEftResourceSulfuricAcid_2,"H2SO4 (1250)"
bundleMoneyCase,"[FFD700]Money Case[-]"
bundleMoneyCaseDesc,"Money cases contain large amounts of cash."
bundleWallet,"Wallet"
bundleWalletDesc,"Wallets contain cash."
resourceNewspaper,"Newspaper"
resourceNewspaperDesc,"Newspapers can be scrapped to obtain paper."
resourceOldBook,"Old Book"
resourceOldBookDesc,"Books can be scrapped to obtain paper."
bundleCraftableRouble,"Rouble Bundle (10.000)"
bundleCraftableRoubleDesc,"You can craft these bundles from Roubles to minimise the space," which they take up in your inventory."
bundleMedics,"Medicine Case"
bundleMedicsDesc,"Medicine cases contain medical items."
bundleInjectorCase,"Injector Case"
bundleInjectorCaseDesc,"Injector cases contain medical injectors."

medicalT1-2,"Tier 1: Infantry First Aid Kit"
medicalT1-3,"Tier 1: Adrenaline Injector"
medicalT1-4,"Tier 1: Morphine Injector"
medicalT2-3,"Tier 2: Perfotoran Injector"
medicalT2-4,"Tier 2: Propital Injector"
medicalT3-3,"Tier 3: Salewa First Aid Kit"
medicalT3-4,"Tier 3: Trimadol & 2A2-(b-TG) Injectors"

disassembleAmmo0,"Shell Disassembly"
disassembleAmmo52_x5,"Grenade Disassembly (x5)"
disassembleAmmo53_x5,"Grenade Disassembly (x5)"
disassembleAmmo54_x5,"Grenade Disassembly (x5)"
disassembleAmmo55_x5,"Grenade Disassembly (x5)"
disassembleAmmo52_x20,"Grenade Disassembly (x20)"
disassembleAmmo53_x20,"Grenade Disassembly (x20)"
disassembleAmmo54_x25,"Grenade Disassembly (x25)"
disassembleAmmo55_x25,"Grenade Disassembly (x25)"
disassembleAmmo1_x10,"Bullet Disassembly (×10)"
disassembleAmmo2_x10,"Bullet Disassembly (×10)"
disassembleAmmo3_x10,"Bullet Disassembly (×10)"
disassembleAmmo4_x10,"Bullet Disassembly (×10)"
disassembleAmmo5_x10,"Bullet Disassembly (×10)"
disassembleAmmo6_x10,"Bullet Disassembly (×10)"
disassembleAmmo7_x10,"Bullet Disassembly (×10)"
disassembleAmmo8_x10,"Bullet Disassembly (×10)"
disassembleAmmo9_x10,"Bullet Disassembly (×10)"
disassembleAmmo10_x10,"Bullet Disassembly (×10)"
disassembleAmmo11_x10,"Bullet Disassembly (×10)"
disassembleAmmo12_x10,"Bullet Disassembly (×10)"
disassembleAmmo13_x10,"Bullet Disassembly (×10)"
disassembleAmmo14_x10,"Bullet Disassembly (×10)"
disassembleAmmo15_x10,"Bullet Disassembly (×10)"
disassembleAmmo16_x10,"Bullet Disassembly (×10)"
disassembleAmmo17_x10,"Bullet Disassembly (×10)"
disassembleAmmo18_x10,"Bullet Disassembly (×10)"
disassembleAmmo19_x10,"Bullet Disassembly (×10)"
disassembleAmmo20_x10,"Bullet Disassembly (×10)"
disassembleAmmo21_x10,"Bullet Disassembly (×10)"
disassembleAmmo22_x10,"Bullet Disassembly (×10)"
disassembleAmmo23_x10,"Bullet Disassembly (×10)"
disassembleAmmo24_x10,"Bullet Disassembly (×10)"
disassembleAmmo25_x10,"Bullet Disassembly (×10)"
disassembleAmmo26_x10,"Bullet Disassembly (×10)"
disassembleAmmo27_x10,"Bullet Disassembly (×10)"
disassembleAmmo28_x10,"Bullet Disassembly (×10)"
disassembleAmmo29_x10,"Bullet Disassembly (×10)"
disassembleAmmo30_x10,"Bullet Disassembly (×10)"
disassembleAmmo31_x10,"Bullet Disassembly (×10)"
disassembleAmmo32_x10,"Bullet Disassembly (×10)"
disassembleAmmo33_x10,"Bullet Disassembly (×10)"
disassembleAmmo34_x10,"Bullet Disassembly (×10)"
disassembleAmmo35_x10,"Bullet Disassembly (×10)"
disassembleAmmo36_x10,"Bullet Disassembly (×10)"
disassembleAmmo37_x10,"Bullet Disassembly (×10)"
disassembleAmmo38_x10,"Bullet Disassembly (×10)"
disassembleAmmo39_x10,"Bullet Disassembly (×10)"
disassembleAmmo40_x10,"Bullet Disassembly (×10)"
disassembleAmmo41_x10,"Bullet Disassembly (×10)"
disassembleAmmo42_x10,"Bullet Disassembly (×10)"
disassembleAmmo43_x10,"Bullet Disassembly (×10)"
disassembleAmmo44_x10,"Bullet Disassembly (×10)"
disassembleAmmo45_x10,"Bullet Disassembly (×10)"
disassembleAmmo46_x10,"Bullet Disassembly (×10)"
disassembleAmmo47_x10,"Bullet Disassembly (×10)"
disassembleAmmo48_x10,"Bullet Disassembly (×10)"
disassembleAmmo49_x10,"Bullet Disassembly (×10)"
disassembleAmmo50_x10,"Bullet Disassembly (×10)"
disassembleAmmo51_x10,"Bullet Disassembly (×10)"
disassembleAmmo1_x100,"Bullet Disassembly (×100)"
disassembleAmmo2_x100,"Bullet Disassembly (×100)"
disassembleAmmo3_x100,"Bullet Disassembly (×100)"
disassembleAmmo4_x100,"Bullet Disassembly (×100)"
disassembleAmmo5_x100,"Bullet Disassembly (×100)"
disassembleAmmo6_x100,"Bullet Disassembly (×100)"
disassembleAmmo7_x100,"Bullet Disassembly (×100)"
disassembleAmmo8_x100,"Bullet Disassembly (×100)"
disassembleAmmo9_x100,"Bullet Disassembly (×100)"
disassembleAmmo10_x100,"Bullet Disassembly (×100)"
disassembleAmmo11_x100,"Bullet Disassembly (×100)"
disassembleAmmo12_x100,"Bullet Disassembly (×100)"
disassembleAmmo13_x100,"Bullet Disassembly (×100)"
disassembleAmmo14_x100,"Bullet Disassembly (×100)"
disassembleAmmo15_x100,"Bullet Disassembly (×100)"
disassembleAmmo16_x100,"Bullet Disassembly (×100)"
disassembleAmmo17_x100,"Bullet Disassembly (×100)"
disassembleAmmo18_x100,"Bullet Disassembly (×100)"
disassembleAmmo19_x100,"Bullet Disassembly (×100)"
disassembleAmmo20_x100,"Bullet Disassembly (×100)"
disassembleAmmo21_x100,"Bullet Disassembly (×100)"
disassembleAmmo22_x100,"Bullet Disassembly (×100)"
disassembleAmmo23_x100,"Bullet Disassembly (×100)"
disassembleAmmo24_x100,"Bullet Disassembly (×100)"
disassembleAmmo25_x100,"Bullet Disassembly (×100)"
disassembleAmmo26_x100,"Bullet Disassembly (×100)"
disassembleAmmo27_x100,"Bullet Disassembly (×100)"
disassembleAmmo28_x100,"Bullet Disassembly (×100)"
disassembleAmmo29_x100,"Bullet Disassembly (×100)"
disassembleAmmo30_x100,"Bullet Disassembly (×100)"
disassembleAmmo31_x100,"Bullet Disassembly (×100)"
